HRU_ID,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1997,52,12,52,52,52,52,52,52,52,52,52,52
1998,52,52,52,52,52,52,52,52,52,52,52,52
1999,52,52,52,52,52,52,52,52,52,52,52,52
1646,16,28,12,28,16,16,1,16,16,1,1,16
1647,16,16,12,16,16,16,16,1,16,1,1,16
1644,1,1,1,1,1,1,1,1,1,1,1,28
1645,28,1,1,1,28,1,1,1,1,1,28,1
1642,28,1,28,1,28,1,28,1,28,1,28,1
1643,1,28,1,1,1,1,1,1,1,1,1,28
1640,52,70,28,19,19,27,19,19,28,27,19,19
1641,16,28,12,16,16,16,16,16,16,16,16,16
1648,16,16,12,16,16,16,16,16,16,1,1,16
1649,1,1,1,27,1,28,1,1,1,1,1,1
10516,1,28,70,28,28,28,27,70,1,28,70,28
10515,1,28,70,28,28,28,1,70,1,28,70,28
10518,52,52,52,52,52,52,52,52,52,52,52,52
10517,1,1,11,11,91,6,1,91,1,91,1,1
10512,28,28,28,1,28,1,28,1,28,28,1,28
10511,28,28,28,28,28,28,28,1,19,28,70,28
10514,1,28,70,28,28,28,1,70,1,28,70,28
10513,1,1,28,1,28,1,28,1,28,28,1,28
10520,1,28,28,28,1,28,1,28,1,1,1,1
10519,1,28,1,28,1,28,1,28,1,1,1,1
4096,28,27,31,52,28,43,43,28,43,28,28,28
4097,28,27,31,52,28,43,43,52,43,28,28,28
4090,28,27,31,16,28,43,43,43,43,28,28,28
4091,28,27,31,16,28,43,43,43,43,28,28,28
4088,16,28,12,27,28,1,28,1,28,1,28,28
4089,16,28,12,16,19,1,28,1,28,1,28,1
4094,28,28,31,16,28,43,28,1,28,28,28,1
4095,28,28,31,16,28,43,43,43,43,28,28,1
4092,16,1,12,16,28,16,16,1,28,28,28,28
4093,16,28,19,27,28,1,28,1,28,1,28,1
2815,28,28,27,28,1,28,1,28,1,28,1,28
2816,28,28,27,28,1,28,1,28,1,28,1,28
2813,28,28,27,28,1,28,1,28,1,28,1,28
2814,28,28,27,28,1,28,1,28,1,28,1,28
2819,28,28,27,28,1,28,1,28,1,28,1,28
2820,1,28,1,28,1,28,1,28,1,28,1,28
2817,27,28,27,28,1,28,1,28,1,1,28,1
2818,27,28,27,28,1,28,1,28,1,1,28,1
2821,1,28,1,28,1,28,1,28,1,28,1,28
2822,1,28,1,28,1,28,1,28,1,28,1,28
6482,16,16,12,16,16,16,16,16,16,16,16,16
3137,63,28,28,28,31,5,5,1,5,1,28,1
788,52,70,28,75,28,70,28,73,28,28,63,43
789,28,1,28,1,28,1,28,1,28,1,28,1
786,52,52,52,19,70,28,52,52,52,73,28,43
787,52,70,28,75,28,70,28,73,28,28,63,43
784,52,52,52,19,28,28,52,52,52,52,28,52
785,52,16,52,19,70,28,52,52,52,73,28,43
782,16,70,28,75,28,16,28,16,28,28,16,16
783,52,52,52,70,28,75,28,5,28,1,28,52
790,28,1,28,1,28,1,28,1,28,1,28,1
791,27,1,28,1,28,1,28,1,28,1,28,1
7506,27,28,27,28,1,28,1,28,1,1,1,28
7507,1,28,27,28,1,28,1,28,1,28,1,28
7504,28,1,52,1,52,1,28,1,28,1,28,52
7505,1,28,1,28,1,28,1,28,1,28,1,28
7510,52,52,1,28,52,28,28,27,1,28,1,28
7511,28,28,1,28,1,28,28,27,1,28,1,28
7508,52,52,52,52,16,52,12,16,52,52,52,52
7509,12,28,12,28,1,28,16,16,16,16,1,28
7512,52,52,27,28,16,16,16,16,16,16,16,28
7513,52,52,27,28,28,19,19,19,19,19,75,28
3136,16,16,12,16,16,16,16,16,16,16,16,16
9980,1,28,12,1,27,27,1,28,5,31,5,27
4933,19,52,12,52,52,16,52,52,52,52,52,52
4932,19,52,12,52,52,16,52,52,52,52,52,52
4816,16,16,12,16,16,16,16,16,16,16,16,16
4929,28,16,28,28,28,16,52,16,16,16,16,16
4928,28,52,52,52,52,52,52,52,52,52,52,52
4931,52,52,12,16,28,8,16,1,28,1,28,1
3643,16,16,5,16,16,5,5,16,16,16,5,5
4925,52,52,52,52,52,52,52,52,28,28,1,52
3645,27,31,63,31,31,31,28,31,31,31,31,31
4927,52,52,28,52,75,52,52,52,28,28,1,52
3647,31,31,63,31,31,31,16,1,31,31,31,31
1974,1,28,1,28,52,52,52,28,52,52,52,52
3689,16,16,12,16,16,16,16,16,16,16,16,12
1975,28,28,28,1,28,1,28,27,1,28,1,28
4813,16,16,12,16,16,16,16,16,16,16,16,12
1972,52,12,12,52,52,52,52,52,52,52,52,52
9985,16,1,1,1,1,1,16,1,1,1,1,1
1335,28,52,28,28,28,52,52,52,52,52,52,52
1336,28,28,1,28,28,28,52,28,1,1,52,52
1973,1,28,1,28,1,28,1,28,1,28,1,28
9982,16,16,12,16,16,16,16,16,16,16,16,16
1327,52,52,1,52,52,52,52,52,52,1,1,1
1328,28,1,28,28,28,28,28,28,28,1,28,63
1329,28,28,28,1,28,28,28,28,28,28,28,1
1330,1,28,1,28,1,28,28,28,1,28,28,28
1331,1,28,1,28,1,28,1,28,1,28,1,28
1332,1,28,1,28,1,28,1,28,1,28,1,28
1333,1,28,1,28,1,28,1,28,1,28,1,28
1334,63,28,63,28,63,28,63,28,63,28,63,28
1976,52,52,52,52,52,52,52,28,52,52,52,52
5494,28,28,70,28,19,19,28,70,28,63,70,28
512,28,1,28,1,28,1,28,1,28,1,28,1
513,28,1,28,1,28,1,28,1,28,1,28,1
510,28,1,28,1,28,1,28,1,28,1,28,1
511,28,1,28,1,28,1,28,1,28,1,28,1
508,28,1,28,1,28,1,28,1,28,1,28,1
509,28,1,28,1,28,1,28,1,28,1,28,1
506,28,1,28,1,28,1,28,1,28,1,28,1
507,28,1,28,1,28,1,28,1,28,1,28,1
505,28,1,28,1,28,63,28,63,28,1,28,1
11199,52,52,12,52,12,52,52,52,52,52,52,52
11200,16,16,12,16,16,16,16,16,16,16,16,16
11197,52,52,12,52,52,52,52,52,52,52,52,52
11198,16,16,16,16,16,16,16,16,16,16,16,16
11203,16,16,16,16,16,16,16,16,16,16,16,16
11204,16,1,16,1,1,1,1,1,1,1,1,1
11201,52,52,12,16,52,52,52,52,52,52,52,52
11202,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11205,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11206,52,52,52,52,52,52,52,52,52,52,52,52
7592,16,16,12,16,16,16,16,16,16,16,16,16
7593,16,16,12,16,16,16,16,16,16,16,16,16
7584,16,16,12,16,16,16,16,16,16,1,28,1
7585,12,16,12,12,12,16,16,16,16,16,16,16
7586,12,12,12,12,12,12,16,16,16,16,16,16
7587,12,12,12,12,16,16,16,16,16,16,16,16
7588,16,16,12,16,16,16,16,16,16,16,16,16
7589,52,12,12,5,52,16,52,52,16,52,52,52
7590,16,16,12,16,16,16,16,16,16,16,16,16
7591,16,16,12,16,16,16,16,16,16,16,16,16
5489,28,28,52,52,52,28,28,28,70,28,43,21
5043,28,1,28,1,28,63,28,63,28,63,28,63
11023,URMD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11024,URMD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11021,1,1,1,1,1,1,1,1,1,1,1,52
11022,1,1,12,1,1,1,1,1,1,1,1,52
11019,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11020,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11017,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11018,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
5560,28,1,28,1,28,1,28,1,28,28,1,28
5559,28,1,28,1,28,1,28,1,28,1,28,1
5558,28,1,28,1,28,1,28,1,28,1,28,1
5557,28,28,28,52,52,52,52,52,52,28,52,43
5564,28,16,28,28,16,28,28,28,28,28,70,28
5563,28,43,43,43,43,43,43,43,43,43,43,43
5562,28,1,28,1,28,1,28,1,28,1,28,1
5561,28,1,28,1,28,1,28,1,28,28,1,28
5042,28,28,28,63,28,63,28,63,28,63,28,63
5688,28,1,28,1,28,1,28,1,28,1,28,1
8912,16,16,12,16,16,16,16,16,16,16,16,16
8913,16,16,12,16,16,16,16,16,16,16,16,16
8908,28,1,28,1,28,1,28,1,28,1,28,1
8909,28,1,28,1,28,1,28,1,28,1,28,1
8910,16,16,12,16,16,16,16,16,16,16,16,12
8911,16,12,12,16,12,16,16,16,16,16,16,16
8904,28,1,28,1,28,1,28,1,28,1,28,1
8905,28,1,28,1,28,1,28,1,28,1,28,1
8906,28,1,28,1,28,1,28,1,28,1,28,1
8907,28,1,28,1,28,1,28,1,28,1,28,1
5041,28,1,28,1,28,63,28,63,28,63,28,63
7814,27,28,27,28,1,28,1,28,1,1,1,1
7815,27,28,27,28,75,28,28,28,52,52,52,52
7808,27,28,27,28,1,28,1,28,1,1,1,1
7809,27,28,27,28,1,28,1,28,1,1,1,28
7806,27,28,27,28,1,28,1,28,1,28,1,28
7807,27,28,27,28,1,28,28,28,1,28,1,52
7812,27,28,27,28,1,28,1,28,1,1,1,1
7813,27,28,27,28,1,28,1,28,1,1,1,1
7810,27,28,12,28,1,28,5,28,1,1,1,5
7811,27,28,27,28,1,28,1,28,1,1,1,1
5488,28,28,70,28,19,19,28,73,28,70,28,43
9137,28,1,28,1,28,1,28,1,28,1,28,1
9138,28,1,28,1,28,1,28,1,28,1,28,1
10689,28,1,28,1,28,1,28,1,28,1,1,1
10690,16,16,16,16,16,16,16,16,16,16,16,16
9131,27,28,28,1,28,1,28,1,28,1,28,1
9132,27,28,28,1,28,1,28,1,28,1,28,1
10685,52,52,52,52,52,52,52,52,52,52,52,52
9130,52,52,52,52,52,52,5,52,52,52,52,52
9135,27,28,28,28,28,1,28,1,28,1,28,1
9136,28,1,28,1,28,1,28,1,28,1,28,1
9133,27,28,28,28,28,1,28,1,28,1,28,1
9134,27,28,28,28,28,1,28,1,28,1,28,1
1155,28,28,63,28,28,63,28,28,28,63,28,1
1154,28,63,28,63,28,28,63,28,28,63,28,28
1149,28,63,28,63,28,63,28,63,28,63,28,63
1148,28,28,63,28,63,28,63,28,63,28,63,28
1147,28,1,28,1,28,1,28,1,28,1,28,1
1146,28,52,28,1,28,28,28,28,28,56,28,28
1153,28,63,28,63,28,63,28,28,28,63,28,63
1152,28,63,28,63,28,28,63,28,28,63,28,28
1151,28,63,28,63,28,28,63,28,28,63,28,28
1150,28,63,28,63,28,63,28,63,28,63,28,63
9947,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
5037,63,28,28,63,28,28,63,28,28,63,28,28
6171,28,70,28,43,43,43,28,70,28,43,28,28
6170,43,19,28,28,1,28,43,27,1,28,43,43
6165,28,28,28,27,28,1,28,1,28,1,28,1
6164,16,16,12,16,16,16,16,16,16,16,16,16
6163,16,28,12,16,16,28,16,16,16,16,28,16
6162,16,16,12,16,16,16,16,16,16,16,16,16
6169,1,16,28,28,1,28,28,28,1,28,1,1
6168,28,19,28,19,27,19,28,27,1,28,70,28
6167,28,28,28,28,1,28,28,43,28,28,43,43
6166,1,28,28,27,28,1,28,1,28,1,28,1
5744,28,28,52,52,52,52,52,52,52,52,52,52
5493,28,28,70,28,19,19,28,70,28,63,70,28
8114,1,28,1,1,1,1,1,1,1,1,1,1
8113,1,52,52,52,52,52,52,52,52,52,52,52
8112,52,52,52,52,52,52,19,52,52,52,52,52
8111,19,19,19,70,28,19,70,52,52,52,28,19
8110,19,19,19,70,28,19,70,52,52,52,28,19
8109,1,70,28,19,19,19,1,19,28,19,28,19
8108,19,19,19,70,28,19,70,52,52,52,28,19
8107,63,19,19,63,1,4,1,43,19,19,70,52
8106,19,19,12,52,52,52,52,52,52,52,52,28
8105,16,16,16,16,16,16,16,16,16,16,16,16
1446,28,28,28,19,28,28,28,28,1,28,43,28
1445,28,1,28,19,28,16,28,27,1,28,43,43
1448,1,1,28,1,28,70,28,1,28,70,28,27
1447,1,1,28,1,28,70,28,1,28,70,28,27
1450,27,28,1,28,1,28,1,28,1,28,1,28
1449,27,28,1,28,1,28,1,28,1,28,1,28
1452,27,28,1,28,1,28,1,28,1,28,1,28
1451,27,28,1,28,1,28,1,28,1,28,1,28
1454,27,28,28,1,28,1,28,1,28,1,1,16
1453,27,28,28,1,28,1,28,1,28,1,1,28
5490,28,28,52,52,52,28,28,28,70,28,43,21
5487,28,28,70,28,19,19,28,73,28,28,28,43
7228,27,1,27,27,27,27,27,43,43,70,28,28
7227,16,16,16,16,16,16,16,16,16,16,16,12
7226,16,16,16,16,16,16,16,16,16,16,16,12
7225,16,16,1,16,16,16,16,16,16,16,16,12
7224,28,16,1,16,16,16,16,16,16,52,52,28
7223,28,16,12,16,16,31,16,52,52,19,19,28
7222,16,16,16,16,16,16,16,16,16,16,16,21
7221,16,16,16,16,16,16,16,16,16,16,16,21
7220,16,16,16,16,16,16,16,16,16,16,16,21
7219,16,16,16,16,16,16,16,16,16,16,16,21
1961,1,28,1,28,16,12,1,1,1,1,1,1
1960,28,27,52,52,52,52,28,28,1,28,1,28
1959,28,1,28,1,28,1,28,1,28,52,27,52
1958,28,1,31,28,52,52,52,28,1,28,1,28
1957,28,1,28,1,28,1,28,63,28,1,28,1
1956,28,1,28,1,28,1,28,28,1,28,1,28
1955,28,1,28,1,28,1,28,1,28,1,28,1
1954,52,52,12,52,52,52,52,52,52,52,52,52
1953,52,52,52,52,28,52,52,52,52,52,52,28
1952,28,1,75,28,27,31,28,1,28,1,28,1
11165,52,52,52,52,52,52,52,52,52,52,52,52
6900,16,28,1,28,1,28,1,28,1,28,1,28
6248,28,75,70,28,63,70,28,63,70,28,63,70
3918,8,8,8,8,8,8,8,8,8,8,8,8
3917,16,16,16,16,16,16,12,16,16,16,16,12
1223,28,27,27,27,27,27,28,1,27,27,28,1
11159,16,16,16,16,16,16,16,16,16,16,16,16
278,28,28,28,27,28,28,28,28,28,28,28,5
277,28,52,52,28,52,28,28,28,52,28,28,28
276,28,28,28,28,28,1,28,1,28,1,28,1
275,63,28,28,28,63,28,63,28,63,28,75,28
6653,16,16,12,16,16,16,16,16,16,16,16,16
6652,16,16,12,16,16,16,16,16,16,16,16,16
280,63,28,63,28,63,28,63,28,63,28,63,28
279,28,28,28,27,28,28,28,28,28,28,28,5
6649,16,16,12,16,16,16,16,16,16,16,16,16
3165,16,16,12,16,16,16,16,16,16,16,16,52
284,27,1,28,27,1,28,28,27,28,27,28,27
6650,16,16,12,16,16,16,16,16,16,16,16,16
3160,52,28,27,5,19,19,19,19,19,19,1,28
3161,52,52,27,5,19,19,19,19,19,19,75,28
3162,52,52,27,19,19,19,19,19,19,19,27,28
3163,31,28,28,19,28,19,19,19,19,19,1,28
4469,70,63,43,43,43,70,43,19,28,52,43,43
4468,70,63,43,43,43,70,43,19,28,52,43,43
4463,16,16,12,1,70,16,70,52,19,70,43,43
4462,28,1,28,1,70,19,70,52,19,70,43,43
4461,28,1,28,1,70,19,70,52,19,70,43,43
4460,16,16,12,16,70,16,70,1,5,70,43,43
4467,70,63,43,43,43,70,43,19,28,52,70,43
4466,70,63,43,43,43,70,43,19,28,52,70,43
4465,1,1,43,52,52,52,52,52,70,52,52,52
4464,4,27,70,28,21,70,28,19,70,28,63,70
1048,28,1,28,1,28,1,28,1,1,28,1,28
1047,16,28,12,28,1,16,28,1,1,28,1,28
1050,28,1,28,1,28,1,28,1,28,1,28,1
1049,1,28,1,28,1,28,1,28,1,28,1,28
1052,16,16,12,16,16,16,16,16,1,1,28,1
1051,16,16,12,16,16,16,16,16,16,1,28,1
1054,16,16,12,1,28,1,1,28,1,28,1,28
1053,16,16,12,16,16,16,16,16,1,1,28,1
1056,28,1,28,16,1,28,1,1,28,28,1,1
1055,16,16,12,1,28,1,1,28,1,28,1,28
4986,16,16,12,16,16,16,16,16,16,16,16,12
4985,16,16,12,16,16,16,16,16,16,16,16,12
4992,16,16,12,16,16,16,16,16,16,16,16,16
4991,16,16,12,16,16,16,16,16,16,16,16,16
4990,16,16,12,16,16,16,16,16,16,16,16,16
4989,16,16,12,16,16,16,16,16,16,16,16,12
9627,70,28,19,19,27,43,28,52,52,52,52,52
3897,8,8,8,8,8,8,8,8,8,8,8,8
8570,1,1,1,1,1,1,1,1,1,1,1,16
3889,16,16,12,16,16,16,16,16,16,16,16,12
3888,16,16,12,16,16,16,16,16,16,16,16,12
3891,16,16,12,16,16,16,16,16,16,16,16,16
3890,16,16,12,16,16,16,16,16,16,16,16,12
8567,URMD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3892,11,5,5,16,52,16,5,5,52,5,5,5
3895,12,5,5,16,43,16,5,5,31,5,5,5
3894,16,5,5,16,52,16,5,31,28,5,5,5
200,28,28,28,28,28,1,1,28,1,28,1,28
199,28,1,28,28,1,28,1,1,28,1,28,1
198,27,1,28,1,75,1,28,1,28,31,31,1
197,27,1,28,1,75,1,28,1,28,31,31,1
196,27,1,28,1,75,1,28,1,28,31,31,1
195,1,27,1,1,1,1,1,1,1,1,1,1
194,28,1,28,1,28,1,28,1,28,1,28,1
193,28,27,27,1,28,27,27,27,28,28,63,28
192,28,27,27,27,27,1,1,28,27,28,28,28
191,28,28,12,27,28,27,52,27,52,52,28,28
10334,52,52,52,52,52,52,52,52,52,52,52,52
10333,1,28,28,28,5,52,52,52,52,52,52,43
10328,1,28,28,5,28,28,28,28,1,28,1,28
10327,1,28,28,5,28,28,28,1,28,28,1,28
10326,28,28,28,5,28,28,28,28,28,28,1,28
10325,28,28,28,5,28,28,28,28,28,28,1,28
10332,1,28,28,73,28,28,28,52,52,52,43,21
10331,1,28,28,73,28,28,28,52,52,52,43,28
10330,52,52,52,52,52,52,52,52,52,52,52,52
10329,52,52,52,52,52,52,52,52,52,52,52,52
5738,1,28,1,28,1,28,1,1,1,75,1,28
1744,27,28,1,28,1,28,1,28,1,28,1,28
5739,1,28,12,28,16,16,1,28,1,28,1,16
1743,27,28,1,28,1,28,1,28,1,28,1,28
5463,52,122,122,81,81,81,81,81,81,81,81,122
3467,16,16,12,16,16,16,16,16,16,16,16,16
5457,52,52,19,52,19,52,52,52,52,52,52,52
5458,1,16,12,16,19,16,16,16,16,16,16,16
266,63,28,63,28,63,28,63,28,63,28,63,28
1750,27,28,1,28,1,28,1,28,1,28,1,28
3463,16,16,12,16,16,16,16,16,16,1,28,1
1749,27,28,1,28,1,28,1,28,1,28,1,28
5796,1,28,1,28,1,28,1,1,1,52,1,1
5797,1,28,1,28,1,28,1,1,1,52,1,28
5794,52,52,12,5,52,5,12,12,52,52,28,52
5795,12,12,12,12,12,12,16,16,16,16,52,1
5800,52,52,12,52,52,10,52,10,52,52,52,52
5801,52,52,52,52,52,52,52,52,52,52,52,52
5798,1,28,1,28,1,28,1,1,1,52,1,28
5799,52,12,12,52,52,52,52,16,52,52,52,52
5802,52,52,52,52,52,52,52,52,52,52,52,52
5803,52,52,52,52,52,52,52,52,52,52,16,5
5185,43,43,63,28,43,43,73,19,70,28,43,73
5186,1,28,1,28,70,28,1,63,73,70,28,43
5179,52,52,12,52,52,52,52,52,52,52,52,52
5180,43,43,63,28,43,43,73,28,70,28,43,73
5177,52,52,52,52,52,52,52,52,52,52,52,52
5178,12,52,52,52,52,52,52,52,52,52,52,52
5183,43,43,28,28,43,28,73,28,70,28,43,1
5184,43,43,63,28,43,43,73,19,70,28,43,73
5181,43,43,63,28,43,43,73,28,70,28,43,73
5182,43,43,28,28,28,43,28,1,70,28,43,1
8884,16,16,12,52,52,52,52,52,52,52,52,52
8883,16,52,52,52,52,52,52,52,52,52,52,52
8882,16,16,12,16,16,16,16,16,16,16,16,12
8881,16,16,12,16,16,16,16,16,16,16,16,12
8880,16,16,12,52,52,52,52,52,52,52,52,12
8879,1,1,52,1,52,52,52,52,52,52,52,1
8878,16,16,12,16,16,16,16,16,16,16,16,12
8877,16,52,12,28,52,52,52,52,1,52,52,52
3471,16,16,12,16,16,16,16,16,16,16,16,12
8886,16,16,12,16,16,16,16,16,16,16,16,12
8885,16,16,12,16,16,16,16,16,16,16,16,12
5940,31,10,10,1,10,10,16,10,28,10,10,28
5941,10,10,10,5,7,1,5,10,10,10,10,52
5938,31,10,10,1,10,8,10,10,28,10,10,28
5939,10,10,10,1,10,10,10,10,28,10,10,28
5936,16,16,12,16,5,16,5,16,16,16,16,12
5937,1,28,1,28,1,28,16,28,16,28,1,28
5934,10,8,12,10,7,1,10,10,11,10,10,10
5935,16,16,12,16,5,16,5,16,16,16,16,12
5942,10,10,10,5,10,10,5,10,10,10,10,11
5943,10,10,10,5,16,5,5,10,10,10,16,16
9103,16,16,12,1,16,16,52,16,16,16,16,16
9102,12,12,12,12,12,16,16,16,16,16,16,16
9095,28,1,12,1,16,16,1,16,16,16,1,16
9094,1,28,1,28,28,1,28,1,28,1,28,1
9097,52,12,12,28,28,52,52,52,52,52,52,52
9096,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
9099,16,16,12,28,16,16,16,16,16,1,16,16
9098,1,28,1,1,28,1,28,1,28,1,28,1
9101,28,1,1,1,1,28,1,1,1,1,1,28
9100,10,10,10,10,10,10,16,10,10,10,10,11
1668,28,1,28,1,28,1,28,1,1,28,1,28
1669,28,28,1,28,1,28,1,28,28,1,1,1
2020,28,28,1,28,1,28,28,1,28,28,1,28
2021,52,52,52,52,52,52,52,52,52,52,52,52
1664,27,16,12,4,1,1,1,1,63,63,1,1
1665,27,16,12,4,1,1,75,1,63,63,73,70
1666,27,16,12,4,1,1,16,1,63,63,19,19
2017,28,1,28,1,28,1,28,63,28,1,28,1
1660,28,1,28,1,28,1,28,1,28,1,28,1
1661,16,1,12,16,16,16,16,16,16,16,16,16
2012,1,28,1,1,28,1,28,1,28,1,28,1
2013,28,1,28,1,28,1,28,1,28,52,52,52
10500,16,16,12,16,16,6,16,16,16,16,16,16
10499,1,52,12,16,16,6,16,16,16,16,16,16
10494,16,16,12,16,16,16,16,16,16,16,16,16
10493,27,63,28,63,28,63,28,63,19,28,19,27
10492,1,28,1,28,1,28,1,28,1,1,1,1
10491,1,28,1,28,1,28,1,28,1,1,1,1
10498,16,16,12,16,16,16,16,16,16,16,16,16
10497,16,16,12,16,16,16,16,16,16,16,16,16
10496,16,16,12,16,16,16,16,16,16,16,16,16
10495,16,16,12,16,16,16,16,16,16,16,16,16
5946,10,28,12,5,8,31,5,10,16,10,10,11
2801,52,52,52,28,28,28,19,28,43,81,28,43
2802,52,43,52,28,28,28,19,28,43,19,28,52
2793,28,1,28,27,28,1,28,1,28,1,27,1
2794,28,1,28,1,28,1,28,1,28,1,27,1
2795,28,1,28,1,28,1,28,1,28,1,27,1
2796,16,16,12,16,16,16,16,16,16,1,28,1
2797,27,16,28,1,28,1,28,1,28,1,28,1
2798,27,1,28,1,28,1,28,1,28,1,28,1
2799,1,28,1,28,1,28,1,28,28,1,1,1
2800,16,16,12,28,1,16,16,16,16,16,16,16
4788,52,52,1,52,52,52,52,52,52,1,52,52
4789,28,1,28,28,28,28,28,28,28,1,28,63
4784,1,1,1,1,1,1,1,1,1,1,1,1
4785,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4786,1,1,1,1,1,1,1,1,1,1,1,16
4787,1,1,1,1,1,1,1,1,1,1,1,16
4780,28,1,28,1,28,1,28,1,28,1,28,1
4781,28,1,28,1,28,1,28,1,28,1,28,1
4782,28,1,28,1,28,1,28,1,28,1,28,1
4783,28,28,28,28,1,28,1,28,1,28,1,28
770,52,52,21,70,28,28,28,70,28,75,43,28
771,75,70,28,28,70,28,52,52,52,28,75,28
766,52,52,21,70,28,75,28,70,28,75,43,28
767,52,52,21,70,28,28,28,70,28,75,43,28
768,75,52,28,70,28,28,28,52,28,28,75,28
769,52,52,21,70,28,28,28,70,28,75,43,28
762,16,16,12,28,16,16,16,16,16,16,16,28
763,1,19,27,28,19,28,5,5,5,5,28,70
764,1,19,27,28,19,28,5,5,5,5,28,70
765,1,19,27,28,19,28,5,5,5,5,28,70
7019,1,28,1,28,1,28,1,28,1,28,1,28
2631,27,27,27,27,27,28,1,28,1,28,1,28
2632,27,27,27,27,27,28,1,28,1,28,1,28
677,1,28,1,28,1,27,1,1,1,1,1,16
678,16,16,12,28,16,16,16,16,16,1,28,1
682,28,1,28,1,28,1,28,1,28,1,28,1
672,16,16,12,16,16,16,16,16,16,16,1,1
669,16,16,12,16,16,16,16,16,16,16,1,16
670,16,16,12,16,16,16,16,16,16,16,1,16
675,16,16,12,16,16,16,16,16,16,16,1,1
676,16,16,12,16,16,16,16,16,16,16,1,16
673,16,16,12,16,16,16,16,16,16,16,1,16
674,16,16,12,16,16,16,16,16,16,16,1,16
4907,52,52,28,52,28,52,52,52,28,28,1,28
4906,52,52,52,52,52,52,52,52,52,52,52,27
4905,28,52,52,52,52,52,52,52,52,52,52,52
4904,52,52,52,52,52,52,52,52,52,52,52,28
4911,16,16,12,16,16,16,16,16,16,16,16,12
4910,16,16,12,16,16,16,16,16,16,16,16,12
3630,16,16,12,16,16,16,16,16,16,16,16,12
3629,16,16,12,16,16,16,16,16,16,16,16,12
3628,16,16,12,16,16,16,16,16,16,16,16,12
3627,16,16,12,16,16,16,16,16,16,16,16,12
3626,16,16,12,16,16,16,16,16,16,16,16,12
3625,16,16,12,16,16,16,16,16,16,16,16,12
3624,16,16,12,16,16,16,16,16,16,16,16,12
3623,16,16,12,16,16,16,16,16,16,16,16,12
3622,16,16,12,16,16,16,16,16,16,16,16,12
6644,1,28,1,28,1,28,1,28,1,28,1,28
7898,16,16,12,16,16,16,16,16,16,16,16,12
9582,28,1,28,1,28,1,28,1,28,1,28,1
3053,16,1,28,16,16,1,16,1,28,1,16,1
3151,31,27,1,28,1,28,1,28,1,28,28,1
3052,27,1,28,1,28,1,28,1,28,1,1,1
4890,8,5,12,52,52,52,52,52,52,52,52,52
4889,8,5,12,52,52,52,52,52,52,52,52,52
4892,16,16,12,16,16,28,16,16,16,16,16,12
3049,27,28,28,75,28,28,75,28,28,75,28,28
7899,16,16,12,16,16,16,16,16,16,16,16,12
9581,28,1,28,1,28,1,28,1,28,1,28,1
3048,28,1,28,1,28,1,28,1,28,75,1,1
911,75,16,28,70,28,28,28,16,28,28,16,16
910,70,19,19,70,28,19,19,70,28,52,52,28
528,28,28,28,1,28,28,28,1,28,27,28,1
529,28,28,28,1,28,28,28,1,28,27,28,1
530,28,28,28,1,28,28,28,1,28,27,28,1
531,28,28,28,1,28,28,28,1,28,27,28,1
524,28,28,28,1,28,28,28,1,28,27,28,1
525,28,28,28,1,28,28,28,1,28,27,28,1
526,28,28,28,1,28,28,28,1,28,27,28,1
527,28,28,28,1,28,28,28,1,28,27,28,1
3077,27,1,1,28,28,1,28,1,28,1,28,1
3076,28,28,28,28,28,28,28,27,28,28,28,28
3075,27,28,28,28,28,28,75,28,28,28,1,28
3074,28,1,28,1,28,1,28,1,28,1,28,1
532,1,28,1,28,1,28,1,28,1,28,1,28
533,1,28,1,28,1,28,1,28,1,28,1,28
3079,1,28,1,28,1,1,1,28,1,28,1,28
3078,1,1,28,1,28,1,28,1,28,1,1,1
3153,28,1,28,28,28,1,28,1,28,1,28,1
909,70,19,19,70,28,19,19,70,28,52,52,28
6682,1,28,1,28,70,43,43,70,70,43,19,43
7652,16,16,12,1,16,16,1,16,16,16,16,16
7653,52,1,12,52,52,1,52,52,52,52,52,52
7650,16,16,12,16,16,16,16,16,16,16,16,16
7651,16,16,12,16,16,16,16,16,16,16,16,16
7648,1,28,28,1,28,52,52,52,52,52,52,52
7649,52,52,12,52,52,52,52,52,52,52,52,52
7646,1,28,1,28,1,28,1,28,63,75,63,28
7647,28,1,28,1,28,1,75,63,28,27,27,1
