Subbasin,LANDUSE,SOIL,SLOPE_BAND,AREA (ha),%SUBBASIN,HRUGIS
140,OATS,64578,2.0-5.0,7.00000,0.39224,001400031
140,OATS,64578,5.0-9999,2.00000,0.13970,001400032
140,OATS,64454,0-2.0,0.00000,0.00537,001400033
140,OATS,64454,2.0-5.0,1.00000,0.05373,001400034
140,OATS,64454,5.0-9999,0.00000,0.01612,001400035
140,yust,64446,0-2.0,0.00000,0.02687,001400036
140,yztq,64477,0-2.0,0.00000,0.00537,001400037
140,URLD,64578,0-2.0,2.00000,0.14508,001400038
140,URLD,64578,2.0-5.0,4.00000,0.24717,001400039
140,URLD,64578,5.0-9999,4.00000,0.23105,001400040
140,URLD,64579,2.0-5.0,1.00000,0.06448,001400041
140,URLD,64579,5.0-9999,15.00000,0.91881,001400042
140,URLD,64580,0-2.0,3.00000,0.19881,001400043
140,URLD,64580,2.0-5.0,6.00000,0.37612,001400044
140,URLD,64580,5.0-9999,29.00000,1.72479,001400045
140,URLD,64454,0-2.0,2.00000,0.12896,001400046
140,URLD,64454,2.0-5.0,3.00000,0.20418,001400047
140,URLD,64454,5.0-9999,6.00000,0.36538,001400048
140,URLD,64446,0-2.0,4.00000,0.23642,001400049
140,URLD,64446,2.0-5.0,2.00000,0.10746,001400050
140,URLD,64446,5.0-9999,1.00000,0.03224,001400051
140,zuty,64576,0-2.0,0.00000,0.02149,001400052
140,zuty,64576,2.0-5.0,2.00000,0.14508,001400053
140,zuty,64576,5.0-9999,1.00000,0.08597,001400054
140,zuty,64578,0-2.0,7.00000,0.42985,001400055
140,zuty,64578,2.0-5.0,12.00000,0.69314,001400056
140,zuty,64578,5.0-9999,3.00000,0.18806,001400057
140,zuty,64454,0-2.0,6.00000,0.34388,001400058
140,zuty,64454,2.0-5.0,9.00000,0.51582,001400059
140,zuty,64454,5.0-9999,3.00000,0.18806,001400060
140,ALFA,64550,0-2.0,18.00000,1.04777,001400061
140,ALFA,64550,2.0-5.0,2.00000,0.11821,001400062
140,ALFA,64550,5.0-9999,1.00000,0.07522,001400063
140,ALFA,64477,0-2.0,1.00000,0.06448,001400064
140,ALFA,64477,2.0-5.0,1.00000,0.05910,001400065
140,ALFA,64477,5.0-9999,1.00000,0.05910,001400066
140,ALFA,64446,0-2.0,9.00000,0.53194,001400067
140,ALFA,64446,2.0-5.0,4.00000,0.21493,001400068
140,PEAS,64576,2.0-5.0,0.00000,0.00537,001400069
140,PEAS,64576,5.0-9999,0.00000,0.00537,001400070
140,CANP,64454,2.0-5.0,0.00000,0.02149,001400071
140,wttz,64578,2.0-5.0,8.00000,0.48358,001400072
140,CELR,64446,0-2.0,1.00000,0.08597,001400075
140,CELR,64446,2.0-5.0,2.00000,0.13433,001400076
140,CELR,64550,0-2.0,1.00000,0.03761,001400073
140,CELR,64550,2.0-5.0,0.00000,0.00537,001400074
140,STRW,64446,0-2.0,3.00000,0.20418,001400077
140,STRW,64446,2.0-5.0,1.00000,0.08597,001400078
140,STRW,64446,5.0-9999,0.00000,0.02687,001400079
140,STRW,64599,0-2.0,1.00000,0.04299,001400080
140,STRW,64599,2.0-5.0,0.00000,0.00537,001400081
140,ztyq,64446,0-2.0,15.00000,0.89195,001400082
140,wtqs,64578,2.0-5.0,1.00000,0.06448,001400083
140,ytuz,64446,2.0-5.0,0.00000,0.00537,001400084
140,ytuz,64446,5.0-9999,0.00000,0.00537,001400085
140,ytuu,64446,0-2.0,0.00000,0.00537,001400086
140,ytuu,64446,2.0-5.0,0.00000,0.00537,001400087
140,RADI,64579,2.0-5.0,0.00000,0.00537,001400088
140,RADI,64579,5.0-9999,1.00000,0.03224,001400089
140,RADI,64580,2.0-5.0,0.00000,0.01075,001400090
140,RADI,64580,5.0-9999,1.00000,0.05910,001400091
140,RADI,64454,0-2.0,0.00000,0.01612,001400092
140,RADI,64454,2.0-5.0,0.00000,0.01075,001400093
140,RADI,64446,0-2.0,2.00000,0.09672,001400094
140,RADI,64446,2.0-5.0,0.00000,0.00537,001400095
140,wszt,64578,2.0-5.0,0.00000,0.01075,001400133
140,ytuq,64448,0-2.0,26.00000,1.54210,001400104
140,ytuq,64448,2.0-5.0,2.00000,0.12358,001400105
140,ytuq,64548,0-2.0,4.00000,0.21493,001400106
140,ytuq,64548,2.0-5.0,6.00000,0.34388,001400107
140,ytuq,64550,0-2.0,60.00000,3.59465,001400108
140,ytuq,64550,2.0-5.0,7.00000,0.41373,001400109
140,ytuq,64446,0-2.0,49.00000,2.92300,001400110
140,ytuq,64446,2.0-5.0,15.00000,0.91881,001400111
140,ytty,64550,0-2.0,2.00000,0.13433,001400112
140,ztvu,64580,2.0-5.0,1.00000,0.08597,001400113
140,ztus,64578,0-2.0,4.00000,0.26329,001400114
140,ztus,64578,2.0-5.0,5.00000,0.31164,001400115
140,ztus,64454,0-2.0,0.00000,0.01075,001400116
140,ztus,64454,2.0-5.0,1.00000,0.03761,001400117
140,ztus,64454,5.0-9999,0.00000,0.00537,001400118
140,zyvq,64454,2.0-5.0,1.00000,0.04836,001400119
140,xxzq,64578,2.0-5.0,1.00000,0.05910,001400120
140,xxyr,64580,5.0-9999,2.00000,0.11821,001400121
140,ysyy,64550,0-2.0,14.00000,0.83284,001400122
140,ysyx,64550,0-2.0,1.00000,0.03761,001400123
140,ysxw,64448,0-2.0,10.00000,0.59105,001400124
140,ysxw,64448,2.0-5.0,5.00000,0.32239,001400125
140,ysxw,64571,0-2.0,0.00000,0.01612,001400126
140,ysxw,64571,2.0-5.0,0.00000,0.02687,001400127
140,ysxw,64571,5.0-9999,5.00000,0.27403,001400128
140,ysxw,64574,2.0-5.0,1.00000,0.04299,001400129
140,ysxw,64574,5.0-9999,3.00000,0.15045,001400130
140,xxvx,64580,5.0-9999,0.00000,0.00537,001400131
140,zxzr,64554,2.0-5.0,0.00000,0.01075,001400132
140,MINT,64454,0-2.0,0.00000,0.01075,001400102
140,MINT,64454,2.0-5.0,0.00000,0.02687,001400103
140,MINT,64578,0-2.0,1.00000,0.05373,001400096
140,MINT,64578,2.0-5.0,0.00000,0.02687,001400097
140,MINT,64578,5.0-9999,0.00000,0.00537,001400098
140,MINT,64580,0-2.0,0.00000,0.02687,001400099
140,MINT,64580,2.0-5.0,0.00000,0.00537,001400100
140,MINT,64580,5.0-9999,0.00000,0.01612,001400101
140,wwzz,64550,0-2.0,25.00000,1.47762,001400134
140,wwzy,64550,0-2.0,11.00000,0.64478,001400135
140,wwzs,64578,5.0-9999,21.00000,1.24657,001400136
140,wwzr,64578,5.0-9999,0.00000,0.01612,001400137
140,ysrx,64550,0-2.0,4.00000,0.25791,001400138
140,ysrq,64446,2.0-5.0,5.00000,0.28478,001400139
140,yxsr,64477,0-2.0,0.00000,0.02149,001400140
140,wwts,64550,0-2.0,8.00000,0.49970,001400165
140,zssy,64578,5.0-9999,33.00000,1.98807,001400141
140,wwvw,64578,2.0-5.0,50.00000,2.99823,001400142
140,wwvv,64579,5.0-9999,2.00000,0.09672,001400143
140,wwvu,64578,2.0-5.0,45.00000,2.68658,001400144
140,wwvt,64578,2.0-5.0,0.00000,0.02149,001400145
140,wwvs,64576,5.0-9999,13.00000,0.80060,001400146
140,wwvr,64578,5.0-9999,0.00000,0.00537,001400147
140,wwuz,64448,0-2.0,2.00000,0.09672,001400148
140,wwuy,64550,0-2.0,7.00000,0.40299,001400149
140,yryt,64446,0-2.0,2.00000,0.09134,001400150
140,wwuw,64550,0-2.0,10.00000,0.59105,001400151
140,wwuv,64448,0-2.0,2.00000,0.13433,001400152
140,wwuu,64448,0-2.0,1.00000,0.08597,001400153
140,wwut,64550,0-2.0,5.00000,0.27940,001400154
140,wwus,64448,0-2.0,3.00000,0.15045,001400155
140,wwur,64448,0-2.0,8.00000,0.46747,001400156
140,wwuq,64550,0-2.0,1.00000,0.07522,001400157
140,wwtz,64550,2.0-5.0,1.00000,0.03224,001400158
140,wwty,64550,0-2.0,3.00000,0.20418,001400159
140,wwtx,64550,0-2.0,6.00000,0.38687,001400160
140,wwtw,64580,5.0-9999,1.00000,0.03224,001400161
140,wwtv,64550,0-2.0,0.00000,0.02149,001400162
140,wwtu,64550,0-2.0,0.00000,0.00537,001400163
140,wwtt,64550,0-2.0,3.00000,0.16119,001400164
140,wwtr,64550,2.0-5.0,4.00000,0.24717,001400166
140,wwtq,64448,0-2.0,4.00000,0.20955,001400167
140,xwuw,64579,5.0-9999,0.00000,0.02149,001400168
140,ywvz,64586,5.0-9999,13.00000,0.78986,001400193
140,ywvy,64448,0-2.0,4.00000,0.25791,001400194
140,wwux,64448,0-2.0,1.00000,0.05373,001400171
140,yruu,64550,0-2.0,8.00000,0.47821,001400197
140,wwqx,64578,2.0-5.0,4.00000,0.22567,001400173
140,wwqw,64578,2.0-5.0,0.00000,0.01075,001400174
140,wwqv,64578,2.0-5.0,10.00000,0.60179,001400175
140,wwqu,64578,2.0-5.0,4.00000,0.22567,001400176
140,wwqt,64574,2.0-5.0,1.00000,0.04836,001400177
140,wwqs,64574,5.0-9999,18.00000,1.07463,001400178
140,ywuz,64580,5.0-9999,10.00000,0.58030,001400179
140,wvzz,64578,0-2.0,1.00000,0.06985,001400180
140,wvzy,64578,2.0-5.0,33.00000,1.96121,001400181
140,wvzx,64578,2.0-5.0,21.00000,1.25732,001400182
140,wvzv,64578,5.0-9999,42.00000,2.50927,001400183
140,ywur,64446,0-2.0,11.00000,0.65015,001400184
140,wvyr,64455,2.0-5.0,9.00000,0.53732,001400185
140,wvxz,64454,2.0-5.0,28.00000,1.68717,001400186
140,zsvy,64578,5.0-9999,7.00000,0.40836,001400187
140,wvxv,64537,2.0-5.0,1.00000,0.08060,001400188
140,wvxu,64550,2.0-5.0,5.00000,0.29552,001400189
140,wvxt,64550,0-2.0,2.00000,0.10746,001400190
140,wvxs,64550,0-2.0,10.00000,0.58568,001400191
140,wvwz,64580,5.0-9999,22.00000,1.31643,001400192
140,yrux,64448,0-2.0,1.00000,0.08060,001400169
140,yruw,64448,0-2.0,6.00000,0.34388,001400170
140,wvvx,64578,5.0-9999,11.00000,0.67702,001400195
140,yqyy,64580,5.0-9999,15.00000,0.88120,001400196
140,wwqy,64578,2.0-5.0,14.00000,0.84896,001400172
140,yvzq,64477,0-2.0,1.00000,0.06985,001400198
140,yqxx,64477,0-2.0,0.00000,0.01075,001400199
140,yqxw,64477,0-2.0,2.00000,0.13433,001400200
140,yvxt,64550,0-2.0,7.00000,0.41911,001400201
140,yvxs,64586,0-2.0,12.00000,0.70388,001400202
140,yvxr,64550,5.0-9999,10.00000,0.58030,001400203
140,yquw,64550,0-2.0,4.00000,0.23642,001400204
140,yquv,64448,5.0-9999,3.00000,0.17194,001400205
140,yquu,64446,0-2.0,7.00000,0.42985,001400206
140,wuzz,64578,2.0-5.0,0.00000,0.01075,001400207
140,wuzx,64578,0-2.0,0.00000,0.02149,001400208
140,yvvy,64580,5.0-9999,23.00000,1.39702,001400209
140,yvvx,64446,0-2.0,0.00000,0.02687,001400210
140,zvtu,64578,2.0-5.0,2.00000,0.09134,001400211
140,zqrw,64580,5.0-9999,3.00000,0.19343,001400212
140,yuyq,64550,2.0-5.0,2.00000,0.12896,001400213
141,yvzr,64477,2.0-5.0,1.00000,0.09448,001410001
141,yqxx,64477,0-2.0,1.00000,0.03543,001410002
141,zwrs,64477,5.0-9999,0.00000,0.02953,001410003
141,zqzy,64466,0-2.0,23.00000,1.48813,001410004
141,yvyv,64466,5.0-9999,4.00000,0.26574,001410005
141,zqzw,64466,0-2.0,0.00000,0.02362,001410006
141,zqzw,64589,0-2.0,1.00000,0.04724,001410007
141,yuss,64477,0-2.0,9.00000,0.57281,001410031
141,yrzt,64550,0-2.0,2.00000,0.15944,001410008
141,yrzs,64550,0-2.0,14.00000,0.93894,001410009
141,RNGB,64589,0-2.0,10.00000,0.64958,001410010
141,RNGB,64589,2.0-5.0,17.00000,1.13972,001410011
141,RNGB,64589,5.0-9999,7.00000,0.46061,001410012
141,RNGB,64466,0-2.0,342.00000,22.45778,001410013
141,RNGB,64466,2.0-5.0,126.00000,8.29692,001410014
141,RNGB,64466,5.0-9999,32.00000,2.07275,001410015
141,yrzq,64550,0-2.0,2.00000,0.14173,001410016
141,CORN,64496,0-2.0,1.00000,0.08267,001410081
141,CORN,64466,0-2.0,2.00000,0.15944,001410082
141,CORN,64466,2.0-5.0,1.00000,0.04724,001410083
141,vrrv,64466,2.0-5.0,27.00000,1.74206,001410019
141,yryx,64550,0-2.0,4.00000,0.23621,001410020
141,yryr,64550,0-2.0,5.00000,0.31298,001410022
141,yryq,64537,0-2.0,23.00000,1.52947,001410023
141,yrxy,64537,0-2.0,4.00000,0.27164,001410024
141,RYE,64466,0-2.0,0.00000,0.01772,001410048
141,yrxw,64550,2.0-5.0,6.00000,0.40746,001410050
141,yvvz,64477,0-2.0,1.00000,0.09448,001410053
141,yrvz,64550,0-2.0,12.00000,0.77359,001410034
141,zxvv,64466,0-2.0,0.00000,0.01772,001410029
141,vssu,64554,0-2.0,21.00000,1.40546,001410030
141,yrxz,64537,0-2.0,13.00000,0.85036,001410028
141,yszt,64550,0-2.0,26.00000,1.68300,001410094
141,zqvz,64446,0-2.0,0.00000,0.01772,001410033
141,yrvx,64550,0-2.0,17.00000,1.09248,001410036
141,yrvw,64550,0-2.0,1.00000,0.09448,001410037
141,ALFA,64550,0-2.0,2.00000,0.10630,001410038
141,ALFA,64550,2.0-5.0,0.00000,0.01181,001410039
141,ALFA,64553,0-2.0,1.00000,0.04134,001410040
141,ALFA,64553,2.0-5.0,0.00000,0.02953,001410041
141,ALFA,64496,0-2.0,1.00000,0.07086,001410042
141,ALFA,64466,0-2.0,4.00000,0.27755,001410043
141,ALFA,64477,0-2.0,2.00000,0.11811,001410044
141,ALFA,64477,2.0-5.0,1.00000,0.05315,001410045
141,ALFA,64446,0-2.0,4.00000,0.23621,001410046
141,ALFA,64446,2.0-5.0,3.00000,0.21259,001410047
141,yrxx,64550,0-2.0,5.00000,0.36022,001410025
141,ytux,64537,0-2.0,7.00000,0.48423,001410084
141,yquy,64477,0-2.0,4.00000,0.27755,001410026
141,vtsz,64466,0-2.0,34.00000,2.23220,001410051
141,vtsy,64466,0-2.0,0.00000,0.01772,001410093
141,yqux,64477,0-2.0,5.00000,0.30707,001410027
141,yruu,64550,0-2.0,8.00000,0.53738,001410052
141,yrty,64550,0-2.0,3.00000,0.18306,001410054
141,POTA,64553,0-2.0,1.00000,0.07086,001410055
141,POTA,64466,0-2.0,2.00000,0.14763,001410056
141,yqxw,64477,0-2.0,0.00000,0.01772,001410018
141,ONIO,64466,0-2.0,0.00000,0.00591,001410057
141,yrtt,64466,0-2.0,40.00000,2.59832,001410058
141,yrtt,64466,2.0-5.0,38.00000,2.48022,001410059
141,yrtt,64466,5.0-9999,5.00000,0.33660,001410060
141,zxzt,64446,2.0-5.0,2.00000,0.13582,001410061
141,yvzq,64477,0-2.0,3.00000,0.18306,001410062
141,zvts,64466,0-2.0,37.00000,2.45069,001410063
141,yrvv,64550,0-2.0,2.00000,0.11220,001410049
141,WMEL,64550,2.0-5.0,0.00000,0.00591,001410064
141,vrwy,64466,0-2.0,53.00000,3.47821,001410065
141,vrwx,64466,0-2.0,4.00000,0.24802,001410066
141,yrzr,64550,0-2.0,0.00000,0.00591,001410067
141,ytuq,64550,0-2.0,1.00000,0.09448,001410070
141,ytuq,64446,0-2.0,3.00000,0.17125,001410068
141,ytuq,64446,2.0-5.0,1.00000,0.07677,001410069
141,ytuq,64599,0-2.0,1.00000,0.04134,001410071
141,ytuq,64599,2.0-5.0,0.00000,0.02362,001410072
141,ytuq,64599,5.0-9999,0.00000,0.00591,001410073
141,vrvw,64466,0-2.0,26.00000,1.68891,001410074
141,yryz,64550,0-2.0,4.00000,0.28345,001410017
141,ytuz,64550,0-2.0,4.00000,0.28936,001410077
141,ytuz,64550,2.0-5.0,2.00000,0.15354,001410078
141,ytuz,64446,0-2.0,14.00000,0.90941,001410075
141,ytuz,64446,2.0-5.0,6.00000,0.37794,001410076
141,ytuz,64599,0-2.0,2.00000,0.12401,001410079
141,ytuz,64599,2.0-5.0,1.00000,0.08267,001410080
141,ztxr,64477,0-2.0,1.00000,0.08858,001410035
141,ytuw,64550,2.0-5.0,1.00000,0.04724,001410085
141,ztwy,64553,0-2.0,14.00000,0.88579,001410086
141,ztwy,64553,2.0-5.0,5.00000,0.29526,001410087
141,ztwy,64466,0-2.0,24.00000,1.57080,001410088
141,ztwy,64466,2.0-5.0,9.00000,0.62005,001410089
141,ztwx,64466,0-2.0,17.00000,1.12791,001410090
141,RADI,64466,0-2.0,0.00000,0.02953,001410091
141,MINT,64466,0-2.0,0.00000,0.00591,001410092
141,yxsu,64466,2.0-5.0,46.00000,3.02350,001410021
141,yusr,64477,0-2.0,2.00000,0.14763,001410032
142,ysqx,64466,0-2.0,11.00000,1.30490,001420001
142,vrtr,64466,0-2.0,2.00000,0.22279,001420002
142,yqxt,64555,2.0-5.0,30.00000,3.51156,001420003
142,yqxs,64554,2.0-5.0,10.00000,1.17759,001420004
142,yqxr,64554,2.0-5.0,4.00000,0.44558,001420005
142,yqwz,64554,0-2.0,2.00000,0.25461,001420006
142,yrws,64550,0-2.0,11.00000,1.27307,001420026
142,RNGB,64550,0-2.0,3.00000,0.32888,001420047
142,RNGB,64550,2.0-5.0,1.00000,0.16974,001420048
142,RNGB,64550,5.0-9999,1.00000,0.15913,001420049
142,RNGB,64554,0-2.0,9.00000,1.02907,001420050
142,RNGB,64554,2.0-5.0,4.00000,0.51984,001420051
142,RNGB,64555,2.0-5.0,3.00000,0.33949,001420052
142,RNGB,64555,5.0-9999,23.00000,2.75833,001420053
142,RNGB,64466,0-2.0,10.00000,1.23064,001420054
142,RNGB,64466,2.0-5.0,3.00000,0.33949,001420055
142,RNGB,64466,5.0-9999,3.00000,0.30766,001420056
142,RNGB,64477,0-2.0,4.00000,0.44558,001420057
142,RNGB,64477,2.0-5.0,2.00000,0.24401,001420058
142,RNGB,64446,0-2.0,3.00000,0.38192,001420059
142,RNGB,64446,2.0-5.0,4.00000,0.49862,001420060
142,RNGB,64446,5.0-9999,2.00000,0.20157,001420061
142,CORN,64446,0-2.0,0.00000,0.02122,001420012
142,CORN,64446,2.0-5.0,0.00000,0.01061,001420013
142,vxvu,64466,0-2.0,17.00000,2.01570,001420014
142,vxvt,64466,0-2.0,8.00000,0.91237,001420015
142,vxvq,64466,0-2.0,7.00000,0.88054,001420018
142,vxvr,64472,0-2.0,1.00000,0.11670,001420017
142,yvww,64554,5.0-9999,2.00000,0.18035,001420025
142,yvwv,64555,5.0-9999,9.00000,1.02907,001420019
142,yvwu,64477,0-2.0,3.00000,0.30766,001420020
142,yvwt,64477,0-2.0,3.00000,0.38192,001420021
142,yvws,64555,5.0-9999,1.00000,0.13792,001420022
142,yvwr,64477,0-2.0,5.00000,0.57288,001420038
142,yvwq,64477,0-2.0,1.00000,0.13792,001420024
142,yvvz,64477,0-2.0,23.00000,2.69467,001420041
142,yrvz,64550,0-2.0,12.00000,1.46404,001420029
142,yszq,64501,0-2.0,18.00000,2.13240,001420007
142,yrwr,64537,0-2.0,6.00000,0.65776,001420027
142,yrwq,64585,0-2.0,0.00000,0.01061,001420028
142,ALFA,64554,0-2.0,0.00000,0.05304,001420030
142,ALFA,64554,2.0-5.0,0.00000,0.01061,001420031
142,ALFA,64599,0-2.0,0.00000,0.04244,001420032
142,ALFA,64599,2.0-5.0,0.00000,0.04244,001420033
142,ALFA,64477,0-2.0,1.00000,0.14853,001420034
142,ALFA,64477,2.0-5.0,0.00000,0.04244,001420035
142,ALFA,64446,0-2.0,1.00000,0.15913,001420036
142,ALFA,64446,2.0-5.0,3.00000,0.30766,001420037
142,RYE,64466,0-2.0,0.00000,0.02122,001420023
142,vxvs,64466,0-2.0,4.00000,0.42436,001420016
142,zqus,64446,0-2.0,4.00000,0.43497,001420040
142,yswt,64550,0-2.0,10.00000,1.14577,001420042
142,yrts,64550,2.0-5.0,5.00000,0.63654,001420043
142,ysvw,64466,0-2.0,5.00000,0.56227,001420044
142,ysvv,64466,0-2.0,7.00000,0.82750,001420045
142,ysrt,64554,2.0-5.0,9.00000,1.06090,001420064
142,yrzr,64436,0-2.0,2.00000,0.19096,001420008
142,yrzr,64550,0-2.0,0.00000,0.05304,001420009
142,ytuq,64550,0-2.0,19.00000,2.25971,001420068
142,ytuq,64550,2.0-5.0,5.00000,0.61532,001420069
142,ytuq,64554,0-2.0,25.00000,2.94929,001420070
142,ytuq,64554,2.0-5.0,47.00000,5.59092,001420071
142,ytuq,64554,5.0-9999,11.00000,1.31551,001420072
142,ytuq,64555,0-2.0,4.00000,0.49862,001420065
142,ytuq,64555,2.0-5.0,28.00000,3.24634,001420066
142,ytuq,64555,5.0-9999,22.00000,2.56737,001420067
142,ytuq,64496,0-2.0,16.00000,1.92022,001420073
142,ytuq,64496,2.0-5.0,4.00000,0.51984,001420074
142,ytuq,64466,0-2.0,59.00000,6.94886,001420075
142,ytuq,64466,2.0-5.0,38.00000,4.51941,001420076
142,ytuq,64501,0-2.0,29.00000,3.43730,001420077
142,ytuq,64501,2.0-5.0,10.00000,1.17759,001420078
142,vxrv,64554,0-2.0,6.00000,0.65776,001420039
142,yryz,64496,0-2.0,3.00000,0.38192,001420010
142,yryz,64550,0-2.0,14.00000,1.67621,001420011
142,ztxr,64477,0-2.0,3.00000,0.36070,001420062
142,yxsw,64446,2.0-5.0,5.00000,0.56227,001420063
142,yxsv,64554,2.0-5.0,13.00000,1.50647,001420046
143,vstr,64556,0-2.0,27.00000,6.65174,001430001
143,ysrt,64554,2.0-5.0,3.00000,0.85106,001430014
143,yrts,64550,2.0-5.0,2.00000,0.40314,001430003
143,yytu,64554,2.0-5.0,9.00000,2.15006,001430004
143,yytt,64554,2.0-5.0,32.00000,7.90594,001430005
143,zrvq,64554,0-2.0,2.00000,0.51512,001430006
143,zrvq,64554,2.0-5.0,1.00000,0.13438,001430007
143,zrvq,64556,2.0-5.0,1.00000,0.20157,001430008
143,zrvq,64556,5.0-9999,1.00000,0.17917,001430009
143,ysxz,64554,0-2.0,6.00000,1.61254,001430012
143,ytru,64556,2.0-5.0,4.00000,0.89586,001430010
143,yxsw,64446,2.0-5.0,3.00000,0.62710,001430013
143,zutr,64554,0-2.0,4.00000,0.87346,001430002
143,yyvu,64556,2.0-5.0,6.00000,1.54535,001430011
143,yyvt,64556,0-2.0,0.00000,0.06719,001430020
143,ytuq,64554,0-2.0,8.00000,1.94849,001430015
143,ytuq,64554,2.0-5.0,13.00000,3.33707,001430016
143,ytuq,64556,0-2.0,153.00000,38.00672,001430017
143,ytuq,64556,2.0-5.0,24.00000,6.04703,001430018
143,yxsv,64554,2.0-5.0,13.00000,3.15789,001430022
143,vstt,64556,0-2.0,45.00000,11.22060,001430021
143,vsts,64556,2.0-5.0,4.00000,0.98544,001430019
144,vrss,64553,0-2.0,7.00000,3.56490,001440009
144,vryw,64556,0-2.0,14.00000,6.94698,001440010
144,RNGB,64556,0-2.0,2.00000,0.77697,001440001
144,RNGB,64556,2.0-5.0,5.00000,2.37660,001440002
144,RNGB,64556,5.0-9999,3.00000,1.50823,001440003
144,RNGB,64446,0-2.0,2.00000,1.14260,001440004
144,RNGB,64446,2.0-5.0,2.00000,1.09689,001440005
144,RNGB,64446,5.0-9999,1.00000,0.73126,001440006
144,RNGB,64599,0-2.0,1.00000,0.50274,001440007
144,RNGB,64599,2.0-5.0,0.00000,0.09141,001440008
144,ALFA,64556,0-2.0,2.00000,1.05119,001440011
144,ALFA,64556,2.0-5.0,5.00000,2.28519,001440012
144,yyvu,64556,2.0-5.0,8.00000,3.83912,001440013
144,ytuq,64553,0-2.0,5.00000,2.28519,001440014
144,ytuq,64553,2.0-5.0,2.00000,1.05119,001440015
144,ytuq,64553,5.0-9999,4.00000,1.91956,001440016
144,ytuq,64555,0-2.0,2.00000,0.77697,001440017
144,ytuq,64555,2.0-5.0,2.00000,0.91408,001440018
144,ytuq,64555,5.0-9999,7.00000,3.70201,001440019
144,ytuq,64556,0-2.0,95.00000,48.08044,001440020
144,ytuq,64556,2.0-5.0,16.00000,7.99817,001440021
144,ytuq,64556,5.0-9999,8.00000,4.06764,001440022
145,yyux,64507,0-2.0,6.00000,0.40179,001450001
145,yyuw,64480,0-2.0,4.00000,0.24107,001450002
145,ysqu,64554,2.0-5.0,17.00000,1.07336,001450003
145,vsvy,64507,2.0-5.0,10.00000,0.60843,001450004
145,vsvx,64553,0-2.0,11.00000,0.72322,001450005
145,vsvw,64507,0-2.0,1.00000,0.09184,001450006
145,ytsw,64556,0-2.0,41.00000,2.58868,001450034
145,vsvs,64553,0-2.0,55.00000,3.50132,001450008
145,vrss,64553,0-2.0,28.00000,1.76214,001450009
145,yqvv,64446,0-2.0,5.00000,0.29273,001450019
145,CORN,64496,0-2.0,1.00000,0.09184,001450012
145,CORN,64496,2.0-5.0,3.00000,0.17794,001450013
145,CORN,64554,0-2.0,6.00000,0.39031,001450014
145,CORN,64554,2.0-5.0,5.00000,0.33865,001450015
145,CORN,64554,5.0-9999,2.00000,0.13776,001450016
145,vsvv,64507,0-2.0,2.00000,0.10906,001450026
145,yqvx,64599,0-2.0,0.00000,0.00574,001450017
145,yqvw,64480,2.0-5.0,3.00000,0.16072,001450018
145,xwxr,64553,0-2.0,53.00000,3.35208,001450010
145,xwxr,64556,0-2.0,73.00000,4.66651,001450011
145,xwww,64556,0-2.0,25.00000,1.62438,001450020
145,OATS,64556,0-2.0,1.00000,0.04592,001450021
145,vsvu,64507,0-2.0,4.00000,0.26403,001450007
145,vsss,64553,0-2.0,27.00000,1.71048,001450022
145,vssr,64556,0-2.0,17.00000,1.10205,001450023
145,vssq,64556,0-2.0,27.00000,1.74492,001450024
145,ysyz,64556,0-2.0,5.00000,0.29273,001450025
145,ALFA,64480,0-2.0,50.00000,3.22007,001450027
145,ALFA,64480,2.0-5.0,22.00000,1.37183,001450028
145,ALFA,64453,0-2.0,14.00000,0.87820,001450029
145,ALFA,64453,2.0-5.0,3.00000,0.17220,001450030
145,ALFA,64554,0-2.0,40.00000,2.52554,001450031
145,ALFA,64554,2.0-5.0,18.00000,1.13649,001450032
145,ysyr,64556,0-2.0,1.00000,0.08610,001450033
145,ysyq,64556,0-2.0,32.00000,2.06635,001450039
145,vsvt,64507,0-2.0,3.00000,0.20664,001450035
145,vsqq,64556,0-2.0,57.00000,3.60464,001450036
145,ysxr,64553,0-2.0,13.00000,0.84376,001450037
145,ONIO,64554,2.0-5.0,0.00000,0.01148,001450038
145,vryw,64556,0-2.0,47.00000,3.02491,001450040
145,PEAS,64554,2.0-5.0,0.00000,0.00574,001450063
145,PEAS,64554,5.0-9999,0.00000,0.01148,001450064
145,PEAS,64555,5.0-9999,0.00000,0.01148,001450065
145,ywqz,64555,5.0-9999,3.00000,0.21812,001450045
145,ysrw,64555,5.0-9999,1.00000,0.07462,001450046
145,RADI,64480,0-2.0,1.00000,0.07462,001450047
145,RADI,64480,2.0-5.0,1.00000,0.03444,001450048
145,RADI,64554,0-2.0,3.00000,0.16072,001450049
145,RADI,64554,2.0-5.0,2.00000,0.11480,001450050
145,RADI,64555,2.0-5.0,0.00000,0.01148,001450051
145,RADI,64555,5.0-9999,0.00000,0.02296,001450052
